,index,STATION,DIVISION,DATETIME,HOUR,WEEKDAY,dow,UNIQUEID,ENTRYDIFF,EXITDIFF,TRAFFIC,DURATION,AVG_TRAFFIC
892,59928,JAY ST-METROTEC,IND,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-06,422.0,214.0,636.0,4.0,159.0
893,59929,JAY ST-METROTEC,IND,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-06,72.0,83.0,155.0,4.0,38.75
894,59930,JAY ST-METROTEC,IND,2018-05-17 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-06,9.0,10.0,19.0,4.0,4.75
895,59931,JAY ST-METROTEC,IND,2018-05-17 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-06,21.0,136.0,157.0,4.0,39.25
896,59932,JAY ST-METROTEC,IND,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-06,172.0,400.0,572.0,4.0,143.0
897,59933,JAY ST-METROTEC,IND,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-06,267.0,251.0,518.0,4.0,129.5
898,59934,JAY ST-METROTEC,IND,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-06,403.0,213.0,616.0,4.0,154.0
899,59935,JAY ST-METROTEC,IND,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-00-06,82.0,84.0,166.0,4.0,41.5
900,59936,JAY ST-METROTEC,IND,2018-05-18 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-00-06,10.0,8.0,18.0,4.0,4.5
901,59937,JAY ST-METROTEC,IND,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-06,26.0,102.0,128.0,4.0,32.0
902,59938,JAY ST-METROTEC,IND,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-00-06,138.0,360.0,498.0,4.0,124.5
903,59939,JAY ST-METROTEC,IND,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-00-06,282.0,197.0,479.0,4.0,119.75
904,59940,JAY ST-METROTEC,IND,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-06,305.0,208.0,513.0,4.0,128.25
905,59942,JAY ST-METROTEC,IND,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-07,26.0,74.0,100.0,-160.0,-0.625
906,59943,JAY ST-METROTEC,IND,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-07,25.0,104.0,129.0,4.0,32.25
907,59944,JAY ST-METROTEC,IND,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-07,118.0,378.0,496.0,4.0,124.0
908,59945,JAY ST-METROTEC,IND,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-07,226.0,356.0,582.0,4.0,145.5
909,59946,JAY ST-METROTEC,IND,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-00-07,188.0,301.0,489.0,4.0,122.25
910,59947,JAY ST-METROTEC,IND,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-07,94.0,148.0,242.0,4.0,60.5
911,59948,JAY ST-METROTEC,IND,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-07,33.0,47.0,80.0,4.0,20.0
912,59949,JAY ST-METROTEC,IND,2018-05-13 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-07,27.0,84.0,111.0,4.0,27.75
913,59950,JAY ST-METROTEC,IND,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-07,77.0,248.0,325.0,4.0,81.25
914,59951,JAY ST-METROTEC,IND,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-07,142.0,279.0,421.0,4.0,105.25
915,59952,JAY ST-METROTEC,IND,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-00-07,120.0,207.0,327.0,4.0,81.75
916,59953,JAY ST-METROTEC,IND,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-00-07,55.0,111.0,166.0,4.0,41.5
917,59954,JAY ST-METROTEC,IND,2018-05-14 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-00-07,27.0,29.0,56.0,4.0,14.0
918,59955,JAY ST-METROTEC,IND,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-00-07,66.0,257.0,323.0,4.0,80.75
919,59956,JAY ST-METROTEC,IND,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-00-07,305.0,767.0,1072.0,4.0,268.0
920,59957,JAY ST-METROTEC,IND,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-00-07,426.0,466.0,892.0,4.0,223.0
921,59958,JAY ST-METROTEC,IND,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-00-07,548.0,464.0,1012.0,4.0,253.0
922,59959,JAY ST-METROTEC,IND,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,169.0,137.0,306.0,4.0,76.5
923,59960,JAY ST-METROTEC,IND,2018-05-15 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,33.0,29.0,62.0,4.0,15.5
924,59961,JAY ST-METROTEC,IND,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,51.0,318.0,369.0,4.0,92.25
925,59962,JAY ST-METROTEC,IND,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,323.0,752.0,1075.0,4.0,268.75
926,59963,JAY ST-METROTEC,IND,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,436.0,468.0,904.0,4.0,226.0
927,59964,JAY ST-METROTEC,IND,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-00-07,580.0,382.0,962.0,4.0,240.5
928,59965,JAY ST-METROTEC,IND,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,137.0,158.0,295.0,4.0,73.75
929,59966,JAY ST-METROTEC,IND,2018-05-16 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,17.0,27.0,44.0,4.0,11.0
930,59967,JAY ST-METROTEC,IND,2018-05-16 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,68.0,316.0,384.0,4.0,96.0
931,59968,JAY ST-METROTEC,IND,2018-05-16 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,298.0,830.0,1128.0,4.0,282.0
932,59969,JAY ST-METROTEC,IND,2018-05-16 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,440.0,451.0,891.0,4.0,222.75
933,59970,JAY ST-METROTEC,IND,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-00-07,593.0,380.0,973.0,4.0,243.25
934,59971,JAY ST-METROTEC,IND,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,164.0,153.0,317.0,4.0,79.25
935,59972,JAY ST-METROTEC,IND,2018-05-17 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,27.0,39.0,66.0,4.0,16.5
936,59973,JAY ST-METROTEC,IND,2018-05-17 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,57.0,303.0,360.0,4.0,90.0
937,59974,JAY ST-METROTEC,IND,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,274.0,862.0,1136.0,4.0,284.0
938,59975,JAY ST-METROTEC,IND,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,475.0,424.0,899.0,4.0,224.75
939,59976,JAY ST-METROTEC,IND,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-00-07,574.0,432.0,1006.0,4.0,251.5
940,59977,JAY ST-METROTEC,IND,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,160.0,190.0,350.0,4.0,87.5
941,59978,JAY ST-METROTEC,IND,2018-05-18 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,21.0,47.0,68.0,4.0,17.0
942,59979,JAY ST-METROTEC,IND,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,55.0,313.0,368.0,4.0,92.0
943,59980,JAY ST-METROTEC,IND,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,255.0,798.0,1053.0,4.0,263.25
944,59981,JAY ST-METROTEC,IND,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,380.0,415.0,795.0,4.0,198.75
945,59982,JAY ST-METROTEC,IND,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-00-07,462.0,412.0,874.0,4.0,218.5
946,59984,JAY ST-METROTEC,IND,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,15.0,15.0,30.0,-160.0,-0.1875
947,59985,JAY ST-METROTEC,IND,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,4.0,29.0,33.0,4.0,8.25
948,59986,JAY ST-METROTEC,IND,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,101.0,65.0,166.0,4.0,41.5
949,59987,JAY ST-METROTEC,IND,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,244.0,85.0,329.0,4.0,82.25
950,59988,JAY ST-METROTEC,IND,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-00,186.0,111.0,297.0,4.0,74.25
951,59989,JAY ST-METROTEC,IND,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,66.0,38.0,104.0,4.0,26.0
952,59990,JAY ST-METROTEC,IND,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,17.0,16.0,33.0,4.0,8.25
953,59991,JAY ST-METROTEC,IND,2018-05-13 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,13.0,18.0,31.0,4.0,7.75
954,59992,JAY ST-METROTEC,IND,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,71.0,79.0,150.0,4.0,37.5
955,59993,JAY ST-METROTEC,IND,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,125.0,78.0,203.0,4.0,50.75
956,59994,JAY ST-METROTEC,IND,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-00,117.0,108.0,225.0,4.0,56.25
957,59995,JAY ST-METROTEC,IND,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,47.0,50.0,97.0,4.0,24.25
958,59996,JAY ST-METROTEC,IND,2018-05-14 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,6.0,6.0,12.0,4.0,3.0
959,59997,JAY ST-METROTEC,IND,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,66.0,130.0,196.0,4.0,49.0
960,59998,JAY ST-METROTEC,IND,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,297.0,274.0,571.0,4.0,142.75
961,59999,JAY ST-METROTEC,IND,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,406.0,114.0,520.0,4.0,130.0
962,60000,JAY ST-METROTEC,IND,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-02-00,719.0,133.0,852.0,4.0,213.0
963,60001,JAY ST-METROTEC,IND,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,133.0,65.0,198.0,4.0,49.5
964,60002,JAY ST-METROTEC,IND,2018-05-15 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,7.0,1.0,8.0,4.0,2.0
965,60003,JAY ST-METROTEC,IND,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,72.0,134.0,206.0,4.0,51.5
966,60004,JAY ST-METROTEC,IND,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,253.0,276.0,529.0,4.0,132.25
967,60005,JAY ST-METROTEC,IND,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,403.0,138.0,541.0,4.0,135.25
968,60006,JAY ST-METROTEC,IND,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-00,615.0,160.0,775.0,4.0,193.75
969,60007,JAY ST-METROTEC,IND,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,93.0,80.0,173.0,4.0,43.25
970,60008,JAY ST-METROTEC,IND,2018-05-16 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,3.0,14.0,17.0,4.0,4.25
971,60009,JAY ST-METROTEC,IND,2018-05-16 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,73.0,132.0,205.0,4.0,51.25
972,60010,JAY ST-METROTEC,IND,2018-05-16 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,276.0,268.0,544.0,4.0,136.0
973,60011,JAY ST-METROTEC,IND,2018-05-16 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,346.0,138.0,484.0,4.0,121.0
974,60012,JAY ST-METROTEC,IND,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-00,625.0,158.0,783.0,4.0,195.75
975,60013,JAY ST-METROTEC,IND,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,144.0,75.0,219.0,4.0,54.75
976,60014,JAY ST-METROTEC,IND,2018-05-17 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,3.0,18.0,21.0,4.0,5.25
977,60015,JAY ST-METROTEC,IND,2018-05-17 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,62.0,115.0,177.0,4.0,44.25
978,60016,JAY ST-METROTEC,IND,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,289.0,261.0,550.0,4.0,137.5
979,60017,JAY ST-METROTEC,IND,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,370.0,140.0,510.0,4.0,127.5
980,60018,JAY ST-METROTEC,IND,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-00,698.0,134.0,832.0,4.0,208.0
981,60019,JAY ST-METROTEC,IND,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-02-00,126.0,88.0,214.0,4.0,53.5
982,60020,JAY ST-METROTEC,IND,2018-05-18 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-02-00,11.0,9.0,20.0,4.0,5.0
983,60021,JAY ST-METROTEC,IND,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-02-00,64.0,146.0,210.0,4.0,52.5
984,60022,JAY ST-METROTEC,IND,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-02-00,252.0,251.0,503.0,4.0,125.75
985,60023,JAY ST-METROTEC,IND,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-02-00,394.0,120.0,514.0,4.0,128.5
986,60024,JAY ST-METROTEC,IND,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-02-00,621.0,129.0,750.0,4.0,187.5
987,60026,JAY ST-METROTEC,IND,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,73.0,10.0,83.0,-160.0,-0.51875
988,60027,JAY ST-METROTEC,IND,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,77.0,6.0,83.0,4.0,20.75
989,60028,JAY ST-METROTEC,IND,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,316.0,26.0,342.0,4.0,85.5
990,60029,JAY ST-METROTEC,IND,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,511.0,45.0,556.0,4.0,139.0
991,60030,JAY ST-METROTEC,IND,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-02-01,543.0,44.0,587.0,4.0,146.75
992,60031,JAY ST-METROTEC,IND,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,258.0,33.0,291.0,4.0,72.75
993,60032,JAY ST-METROTEC,IND,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,64.0,1.0,65.0,4.0,16.25
994,60033,JAY ST-METROTEC,IND,2018-05-13 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,75.0,10.0,85.0,4.0,21.25
995,60034,JAY ST-METROTEC,IND,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,322.0,37.0,359.0,4.0,89.75
996,60035,JAY ST-METROTEC,IND,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,387.0,38.0,425.0,4.0,106.25
997,60036,JAY ST-METROTEC,IND,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-02-01,333.0,43.0,376.0,4.0,94.0
998,60037,JAY ST-METROTEC,IND,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,151.0,21.0,172.0,4.0,43.0
999,60038,JAY ST-METROTEC,IND,2018-05-14 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,22.0,2.0,24.0,4.0,6.0
1000,60039,JAY ST-METROTEC,IND,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,244.0,19.0,263.0,4.0,65.75
1001,60040,JAY ST-METROTEC,IND,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,708.0,69.0,777.0,4.0,194.25
1002,60041,JAY ST-METROTEC,IND,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,778.0,55.0,833.0,4.0,208.25
1003,60042,JAY ST-METROTEC,IND,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-02-01,1189.0,52.0,1241.0,4.0,310.25
1004,60043,JAY ST-METROTEC,IND,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,363.0,35.0,398.0,4.0,99.5
1005,60044,JAY ST-METROTEC,IND,2018-05-15 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,39.0,6.0,45.0,4.0,11.25
1006,60045,JAY ST-METROTEC,IND,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,283.0,34.0,317.0,4.0,79.25
1007,60046,JAY ST-METROTEC,IND,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,834.0,76.0,910.0,4.0,227.5
1008,60047,JAY ST-METROTEC,IND,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,801.0,58.0,859.0,4.0,214.75
1009,60048,JAY ST-METROTEC,IND,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-02-01,1127.0,49.0,1176.0,4.0,294.0
1010,60049,JAY ST-METROTEC,IND,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,306.0,31.0,337.0,4.0,84.25
1011,60050,JAY ST-METROTEC,IND,2018-05-16 04:00:00,6,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,51.0,6.0,57.0,4.0,14.25
1012,60051,JAY ST-METROTEC,IND,2018-05-16 08:00:00,10,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,302.0,32.0,334.0,4.0,83.5
1013,60052,JAY ST-METROTEC,IND,2018-05-16 12:00:00,14,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,798.0,77.0,875.0,4.0,218.75
1014,60053,JAY ST-METROTEC,IND,2018-05-16 16:00:00,18,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,695.0,50.0,745.0,4.0,186.25
1015,60054,JAY ST-METROTEC,IND,2018-05-16 20:00:00,22,Wednesday,2,JAY ST-METROTEC_R127_N103_00-02-01,1165.0,39.0,1204.0,4.0,301.0
1016,60055,JAY ST-METROTEC,IND,2018-05-17 00:00:00,2,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,379.0,43.0,422.0,4.0,105.5
1017,60056,JAY ST-METROTEC,IND,2018-05-17 04:00:00,6,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,32.0,1.0,33.0,4.0,8.25
1018,60057,JAY ST-METROTEC,IND,2018-05-17 08:00:00,10,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,256.0,44.0,300.0,4.0,75.0
1019,60058,JAY ST-METROTEC,IND,2018-05-17 12:00:00,14,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,710.0,74.0,784.0,4.0,196.0
1020,60059,JAY ST-METROTEC,IND,2018-05-17 16:00:00,18,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,790.0,51.0,841.0,4.0,210.25
1021,60060,JAY ST-METROTEC,IND,2018-05-17 20:00:00,22,Thursday,3,JAY ST-METROTEC_R127_N103_00-02-01,1244.0,52.0,1296.0,4.0,324.0
1022,60061,JAY ST-METROTEC,IND,2018-05-18 00:00:00,2,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,400.0,43.0,443.0,4.0,110.75
1023,60062,JAY ST-METROTEC,IND,2018-05-18 04:00:00,6,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,51.0,10.0,61.0,4.0,15.25
1024,60063,JAY ST-METROTEC,IND,2018-05-18 08:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,251.0,20.0,271.0,4.0,67.75
1025,60064,JAY ST-METROTEC,IND,2018-05-18 12:00:00,14,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,739.0,64.0,803.0,4.0,200.75
1026,60065,JAY ST-METROTEC,IND,2018-05-18 16:00:00,18,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,786.0,58.0,844.0,4.0,211.0
1027,60066,JAY ST-METROTEC,IND,2018-05-18 20:00:00,10,Friday,4,JAY ST-METROTEC_R127_N103_00-02-01,1162.0,66.0,1228.0,4.0,307.0
1028,60152,JAY ST-METROTEC,IND,2018-05-12 04:00:00,6,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,36.0,18.0,54.0,-160.0,-0.3375
1029,60153,JAY ST-METROTEC,IND,2018-05-12 08:00:00,10,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,20.0,14.0,34.0,4.0,8.5
1030,60154,JAY ST-METROTEC,IND,2018-05-12 12:00:00,14,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,84.0,32.0,116.0,4.0,29.0
1031,60155,JAY ST-METROTEC,IND,2018-05-12 16:00:00,18,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,255.0,52.0,307.0,4.0,76.75
1032,60156,JAY ST-METROTEC,IND,2018-05-12 20:00:00,22,Saturday,5,JAY ST-METROTEC_R127_N103_00-06-00,333.0,52.0,385.0,4.0,96.25
1033,60157,JAY ST-METROTEC,IND,2018-05-13 00:00:00,2,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,120.0,36.0,156.0,4.0,39.0
1034,60158,JAY ST-METROTEC,IND,2018-05-13 04:00:00,6,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,26.0,16.0,42.0,4.0,10.5
1035,60159,JAY ST-METROTEC,IND,2018-05-13 08:00:00,10,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,19.0,7.0,26.0,4.0,6.5
1036,60160,JAY ST-METROTEC,IND,2018-05-13 12:00:00,14,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,109.0,65.0,174.0,4.0,43.5
1037,60161,JAY ST-METROTEC,IND,2018-05-13 16:00:00,18,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,261.0,41.0,302.0,4.0,75.5
1038,60162,JAY ST-METROTEC,IND,2018-05-13 20:00:00,22,Sunday,6,JAY ST-METROTEC_R127_N103_00-06-00,195.0,46.0,241.0,4.0,60.25
1039,60163,JAY ST-METROTEC,IND,2018-05-14 00:00:00,2,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,89.0,28.0,117.0,4.0,29.25
1040,60164,JAY ST-METROTEC,IND,2018-05-14 04:00:00,6,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,17.0,4.0,21.0,4.0,5.25
1041,60165,JAY ST-METROTEC,IND,2018-05-14 08:00:00,10,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,43.0,38.0,81.0,4.0,20.25
1042,60166,JAY ST-METROTEC,IND,2018-05-14 12:00:00,14,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,243.0,79.0,322.0,4.0,80.5
1043,60167,JAY ST-METROTEC,IND,2018-05-14 16:00:00,18,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,507.0,63.0,570.0,4.0,142.5
1044,60168,JAY ST-METROTEC,IND,2018-05-14 20:00:00,22,Monday,0,JAY ST-METROTEC_R127_N103_00-06-00,788.0,101.0,889.0,4.0,222.25
1045,60169,JAY ST-METROTEC,IND,2018-05-15 00:00:00,2,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,189.0,62.0,251.0,4.0,62.75
1046,60170,JAY ST-METROTEC,IND,2018-05-15 04:00:00,6,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,23.0,7.0,30.0,4.0,7.5
1047,60171,JAY ST-METROTEC,IND,2018-05-15 08:00:00,10,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,66.0,31.0,97.0,4.0,24.25
1048,60172,JAY ST-METROTEC,IND,2018-05-15 12:00:00,14,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,217.0,77.0,294.0,4.0,73.5
1049,60173,JAY ST-METROTEC,IND,2018-05-15 16:00:00,18,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,519.0,56.0,575.0,4.0,143.75
1050,60174,JAY ST-METROTEC,IND,2018-05-15 20:00:00,22,Tuesday,1,JAY ST-METROTEC_R127_N103_00-06-00,854.0,61.0,915.0,4.0,228.75
1051,60175,JAY ST-METROTEC,IND,2018-05-16 00:00:00,2,Wednesday,2,JAY ST-METROTEC_R127_N103_00-06-00,210.0,45.0,255.0,4.0,63.75
