WEEKDAY,HOUR,dow,UNIQUEID,ENTRYDIFF,EXITDIFF,TRAFFIC,DURATION,AVG_TRAFFIC,DATETIME,DOW,Avg/TnStl,# of Turnstiles,HOUR,DATETIME,TOTAL,Avg/Hr
Monday,2,0,CANAL ST_R139_N089_00-04-01,88,10,98,4,24.5,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N089_00-04-01,9,1,10,4,2.5,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N089_00-04-01,31,40,71,4,17.75,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N089_00-04-01,109,249,358,4,89.5,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N089_00-04-01,257,49,306,4,76.5,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N089_00-04-01,700,37,737,4,184.25,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N089_00-04-02,51,25,76,4,19,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N089_00-04-02,5,3,8,4,2,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N089_00-04-02,17,199,216,4,54,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N089_00-04-02,109,765,874,4,218.5,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N089_00-04-02,205,141,346,4,86.5,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N089_00-04-02,497,85,582,4,145.5,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N089_00-06-00,24,81,105,4,26.25,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N089_00-06-00,6,11,17,4,4.25,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N089_00-06-00,4,286,290,4,72.5,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N089_00-06-00,31,821,852,4,213,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N089_00-06-00,63,443,506,4,126.5,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N089_00-06-00,248,330,578,4,144.5,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N089_00-06-01,41,29,70,4,17.5,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N089_00-06-01,1,6,7,4,1.75,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N089_00-06-01,8,61,69,4,17.25,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N089_00-06-01,33,338,371,4,92.75,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N089_00-06-01,80,206,286,4,71.5,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N089_00-06-01,447,167,614,4,153.5,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N089_00-06-02,150,43,193,4,48.25,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N089_00-06-02,19,9,28,4,7,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N089_00-06-02,43,130,173,4,43.25,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N089_00-06-02,133,477,610,4,152.5,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N089_00-06-02,345,216,561,4,140.25,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N089_00-06-02,975,183,1158,4,289.5,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N090_01-00-00,23,109,132,4,33,6/4/18 0:00,,,,,,,
Monday,10,0,CANAL ST_R139_N090_01-00-00,2,487,489,8,61.125,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N090_01-00-00,15,1272,1287,4,321.75,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N090_01-00-00,71,597,668,4,167,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N090_01-00-00,267,677,944,4,236,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N090_01-00-01,70,38,108,4,27,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N090_01-00-01,5,9,14,4,3.5,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N090_01-00-01,11,247,258,4,64.5,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N090_01-00-01,57,696,753,4,188.25,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N090_01-00-01,185,247,432,4,108,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N090_01-00-01,564,188,752,4,188,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N090_01-00-02,95,21,116,4,29,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N090_01-00-02,11,1,12,4,3,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N090_01-00-02,52,164,216,4,54,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N090_01-00-02,135,504,639,4,159.75,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N090_01-00-02,335,111,446,4,111.5,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N090_01-00-02,985,89,1074,4,268.5,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N090_01-03-00,181,20,201,4,50.25,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N090_01-03-00,27,7,34,4,8.5,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N090_01-03-00,117,127,244,4,61,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N090_01-03-00,463,276,739,4,184.75,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N090_01-03-00,704,84,788,4,197,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N090_01-03-00,1658,66,1724,4,431,6/4/18 20:00,,,,,,,
Monday,2,0,CANAL ST_R139_N090_01-05-00,40,19,59,4,14.75,6/4/18 0:00,,,,,,,
Monday,6,0,CANAL ST_R139_N090_01-05-00,8,2,10,4,2.5,6/4/18 4:00,,,,,,,
Monday,10,0,CANAL ST_R139_N090_01-05-00,41,36,77,4,19.25,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N090_01-05-00,112,113,225,4,56.25,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N090_01-05-00,215,98,313,4,78.25,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N090_01-05-00,517,68,585,4,146.25,6/4/18 20:00,,,,,,,
Monday,14,0,CANAL ST_R139_N090_01-06-00,3,5,8,-104,-0.076923077,6/4/18 12:00,,,,,,,
Monday,10,0,CANAL ST_R139_N090_01-06-01,1,6,7,12,0.583333333,6/4/18 8:00,,,,,,,
Monday,14,0,CANAL ST_R139_N090_01-06-01,6,28,34,4,8.5,6/4/18 12:00,,,,,,,
Monday,18,0,CANAL ST_R139_N090_01-06-01,3,46,49,4,12.25,6/4/18 16:00,,,,,,,
Monday,22,0,CANAL ST_R139_N090_01-06-01,3,61,64,4,16,6/4/18 20:00,,,,,,,
Monday,3,0,CANAL ST_R320_R119_00-00-00,46,2,48,4,12,6/4/18 1:00,,,,,,,
Monday,7,0,CANAL ST_R320_R119_00-00-00,9,2,11,4,2.75,6/4/18 5:00,,,,,,,
Monday,11,0,CANAL ST_R320_R119_00-00-00,46,116,162,4,40.5,6/4/18 9:00,,,,,,,
Monday,15,0,CANAL ST_R320_R119_00-00-00,109,118,227,4,56.75,6/4/18 13:00,,,,,,,
Monday,19,0,CANAL ST_R320_R119_00-00-00,256,122,378,4,94.5,6/4/18 17:00,,,,,,,
Monday,23,0,CANAL ST_R320_R119_00-00-00,564,118,682,4,170.5,6/4/18 21:00,,,,,,,
Monday,3,0,CANAL ST_R320_R119_00-00-01,57,1,58,4,14.5,6/4/18 1:00,,,,,,,
Monday,7,0,CANAL ST_R320_R119_00-00-01,8,2,10,4,2.5,6/4/18 5:00,,,,,,,
Monday,11,0,CANAL ST_R320_R119_00-00-01,71,75,146,4,36.5,6/4/18 9:00,,,,,,,
Monday,15,0,CANAL ST_R320_R119_00-00-01,142,131,273,4,68.25,6/4/18 13:00,,,,,,,
Monday,19,0,CANAL ST_R320_R119_00-00-01,379,140,519,4,129.75,6/4/18 17:00,,,,,,,
Monday,23,0,CANAL ST_R320_R119_00-00-01,798,97,895,4,223.75,6/4/18 21:00,,,,,,,
Monday,3,0,CANAL ST_R320_R119_00-00-02,100,9,109,4,27.25,6/4/18 1:00,,,,,,,
Monday,7,0,CANAL ST_R320_R119_00-00-02,15,6,21,4,5.25,6/4/18 5:00,,,,,,,
Monday,11,0,CANAL ST_R320_R119_00-00-02,176,182,358,4,89.5,6/4/18 9:00,,,,,,,
Monday,15,0,CANAL ST_R320_R119_00-00-02,326,274,600,4,150,6/4/18 13:00,,,,,,,
Monday,19,0,CANAL ST_R320_R119_00-00-02,698,144,842,4,210.5,6/4/18 17:00,,,,,,,
Monday,23,0,CANAL ST_R320_R119_00-00-02,1229,76,1305,4,326.25,6/4/18 21:00,,,,,,,
Monday,3,0,CANAL ST_R320_R120_01-00-00,18,99,117,4,29.25,6/4/18 1:00,,,,,,,
Monday,7,0,CANAL ST_R320_R120_01-00-00,4,9,13,4,3.25,6/4/18 5:00,,,,,,,
Monday,11,0,CANAL ST_R320_R120_01-00-00,36,458,494,4,123.5,6/4/18 9:00,,,,,,,
Monday,15,0,CANAL ST_R320_R120_01-00-00,77,651,728,4,182,6/4/18 13:00,,,,,,,
Monday,19,0,CANAL ST_R320_R120_01-00-00,141,423,564,4,141,6/4/18 17:00,,,,,,,
Monday,23,0,CANAL ST_R320_R120_01-00-00,248,438,686,4,171.5,6/4/18 21:00,,,,,,,
Monday,3,0,CANAL ST_R320_R120_01-00-01,12,44,56,4,14,6/4/18 1:00,,,,,,,
Monday,7,0,CANAL ST_R320_R120_01-00-01,2,2,4,4,1,6/4/18 5:00,,,,,,,
Monday,11,0,CANAL ST_R320_R120_01-00-01,28,234,262,4,65.5,6/4/18 9:00,,,,,,,
Monday,15,0,CANAL ST_R320_R120_01-00-01,47,338,385,4,96.25,6/4/18 13:00,,,,,,,
Monday,19,0,CANAL ST_R320_R120_01-00-01,101,134,235,4,58.75,6/4/18 17:00,,,,,,,
Monday,23,0,CANAL ST_R320_R120_01-00-01,149,139,288,4,72,6/4/18 21:00,,,,,,,
Monday,3,0,CANAL ST_R320_R120_01-00-02,7,47,54,4,13.5,6/4/18 1:00,,,,,,,
Monday,7,0,CANAL ST_R320_R120_01-00-02,1,6,7,4,1.75,6/4/18 5:00,,,,,,,
Monday,11,0,CANAL ST_R320_R120_01-00-02,19,319,338,4,84.5,6/4/18 9:00,,,,,,,
Monday,15,0,CANAL ST_R320_R120_01-00-02,41,459,500,4,125,6/4/18 13:00,,,,,,,
Monday,19,0,CANAL ST_R320_R120_01-00-02,59,223,282,4,70.5,6/4/18 17:00,,,,,,,
Monday,23,0,CANAL ST_R320_R120_01-00-02,113,175,288,4,72,6/4/18 21:00,,,,,,,
Friday,3,4,CANAL ST_R462_A043_00-00-00,282,121,403,4,100.75,5/18/18 1:00,,,,,,,
Friday,7,4,CANAL ST_R462_A043_00-00-00,17,3,20,4,5,5/18/18 5:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-00-00,37,472,509,4,127.25,5/18/18 9:00,,,,,,,
Friday,15,4,CANAL ST_R462_A043_00-00-00,121,923,1044,4,261,5/18/18 13:00,,,,,,,
Friday,19,4,CANAL ST_R462_A043_00-00-00,454,607,1061,4,265.25,5/18/18 17:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-00-00,952,564,1516,4,379,5/18/18 21:00,,,,,,,
Friday,3,4,CANAL ST_R462_A043_00-00-01,336,119,455,4,113.75,5/18/18 1:00,,,,,,,
Friday,7,4,CANAL ST_R462_A043_00-00-01,37,8,45,4,11.25,5/18/18 5:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-00-01,37,644,681,4,170.25,5/18/18 9:00,,,,,,,
Friday,15,4,CANAL ST_R462_A043_00-00-01,156,1127,1283,4,320.75,5/18/18 13:00,,,,,,,
Friday,19,4,CANAL ST_R462_A043_00-00-01,520,722,1242,4,310.5,5/18/18 17:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-00-01,1084,516,1600,4,400,5/18/18 21:00,,,,,,,
Friday,3,4,CANAL ST_R462_A043_00-00-02,444,91,535,4,133.75,5/18/18 1:00,,,,,,,
Friday,7,4,CANAL ST_R462_A043_00-00-02,36,21,57,4,14.25,5/18/18 5:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-00-02,138,795,933,4,233.25,5/18/18 9:00,,,,,,,
Friday,15,4,CANAL ST_R462_A043_00-00-02,303,1172,1475,4,368.75,5/18/18 13:00,,,,,,,
Friday,19,4,CANAL ST_R462_A043_00-00-02,874,400,1274,4,318.5,5/18/18 17:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-00-02,1440,245,1685,4,421.25,5/18/18 21:00,,,,,,,
Friday,3,4,CANAL ST_R462_A043_00-03-00,131,17,148,4,37,5/18/18 1:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-03-00,94,131,225,8,28.125,5/18/18 9:00,,,,,,,
Friday,15,4,CANAL ST_R462_A043_00-03-00,278,305,583,4,145.75,5/18/18 13:00,,,,,,,
Friday,19,4,CANAL ST_R462_A043_00-03-00,403,265,668,4,167,5/18/18 17:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-03-00,532,193,725,4,181.25,5/18/18 21:00,,,,,,,
Friday,3,4,CANAL ST_R462_A043_00-03-01,94,4,98,4,24.5,5/18/18 1:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-03-01,44,39,83,8,10.375,5/18/18 9:00,,,,,,,
Friday,15,4,CANAL ST_R462_A043_00-03-01,161,101,262,4,65.5,5/18/18 13:00,,,,,,,
Friday,19,4,CANAL ST_R462_A043_00-03-01,303,105,408,4,102,5/18/18 17:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-03-01,349,107,456,4,114,5/18/18 21:00,,,,,,,
Friday,3,4,CANAL ST_R462_A043_00-03-02,73,8,81,4,20.25,5/18/18 1:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-03-02,24,45,69,8,8.625,5/18/18 9:00,,,,,,,
Friday,15,4,CANAL ST_R462_A043_00-03-02,139,124,263,4,65.75,5/18/18 13:00,,,,,,,
Friday,19,4,CANAL ST_R462_A043_00-03-02,250,139,389,4,97.25,5/18/18 17:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-03-02,321,119,440,4,110,5/18/18 21:00,,,,,,,
Friday,3,4,CANAL ST_R462_A043_00-03-03,62,9,71,4,17.75,5/18/18 1:00,,,,,,,
Friday,11,4,CANAL ST_R462_A043_00-03-03,19,51,70,8,8.75,5/18/18 9:00,,,,,,,
Friday,15,4,CANAL ST_R462_A043_00-03-03,119,165,284,4,71,5/18/18 13:00,,,,,,,
